"sim","rank","abund","nparts","s0","n0"
818,2,442,"100284",3,1097
818,3,550,"100284",3,1097
819,1,21,"100284",3,1097
819,2,188,"100284",3,1097
819,3,888,"100284",3,1097
820,1,178,"100284",3,1097
820,2,337,"100284",3,1097
820,3,582,"100284",3,1097
821,1,265,"100284",3,1097
821,2,376,"100284",3,1097
821,3,456,"100284",3,1097
822,1,9,"100284",3,1097
822,2,315,"100284",3,1097
822,3,773,"100284",3,1097
823,1,48,"100284",3,1097
823,2,163,"100284",3,1097
823,3,886,"100284",3,1097
824,1,117,"100284",3,1097
824,2,176,"100284",3,1097
824,3,804,"100284",3,1097
825,1,42,"100284",3,1097
825,2,491,"100284",3,1097
825,3,564,"100284",3,1097
826,1,28,"100284",3,1097
826,2,352,"100284",3,1097
826,3,717,"100284",3,1097
827,1,21,"100284",3,1097
827,2,55,"100284",3,1097
827,3,1021,"100284",3,1097
828,1,227,"100284",3,1097
828,2,230,"100284",3,1097
828,3,640,"100284",3,1097
829,1,77,"100284",3,1097
829,2,85,"100284",3,1097
829,3,935,"100284",3,1097
830,1,41,"100284",3,1097
830,2,161,"100284",3,1097
830,3,895,"100284",3,1097
831,1,92,"100284",3,1097
831,2,427,"100284",3,1097
831,3,578,"100284",3,1097
832,1,138,"100284",3,1097
832,2,409,"100284",3,1097
832,3,550,"100284",3,1097
833,1,214,"100284",3,1097
833,2,308,"100284",3,1097
833,3,575,"100284",3,1097
834,1,291,"100284",3,1097
834,2,402,"100284",3,1097
834,3,404,"100284",3,1097
835,1,202,"100284",3,1097
835,2,439,"100284",3,1097
835,3,456,"100284",3,1097
836,1,72,"100284",3,1097
836,2,291,"100284",3,1097
836,3,734,"100284",3,1097
837,1,19,"100284",3,1097
837,2,378,"100284",3,1097
837,3,700,"100284",3,1097
838,1,146,"100284",3,1097
838,2,358,"100284",3,1097
838,3,593,"100284",3,1097
839,1,69,"100284",3,1097
839,2,407,"100284",3,1097
839,3,621,"100284",3,1097
840,1,9,"100284",3,1097
840,2,432,"100284",3,1097
840,3,656,"100284",3,1097
841,1,62,"100284",3,1097
841,2,295,"100284",3,1097
841,3,740,"100284",3,1097
842,1,87,"100284",3,1097
842,2,138,"100284",3,1097
842,3,872,"100284",3,1097
843,1,237,"100284",3,1097
843,2,424,"100284",3,1097
843,3,436,"100284",3,1097
844,1,89,"100284",3,1097
844,2,292,"100284",3,1097
844,3,716,"100284",3,1097
845,1,17,"100284",3,1097
845,2,252,"100284",3,1097
845,3,828,"100284",3,1097
846,1,106,"100284",3,1097
846,2,149,"100284",3,1097
846,3,842,"100284",3,1097
847,1,188,"100284",3,1097
847,2,202,"100284",3,1097
847,3,707,"100284",3,1097
848,1,183,"100284",3,1097
848,2,390,"100284",3,1097
848,3,524,"100284",3,1097
849,1,141,"100284",3,1097
849,2,365,"100284",3,1097
849,3,591,"100284",3,1097
850,1,151,"100284",3,1097
850,2,424,"100284",3,1097
850,3,522,"100284",3,1097
851,1,74,"100284",3,1097
851,2,502,"100284",3,1097
851,3,521,"100284",3,1097
852,1,281,"100284",3,1097
852,2,386,"100284",3,1097
852,3,430,"100284",3,1097
853,1,97,"100284",3,1097
853,2,486,"100284",3,1097
853,3,514,"100284",3,1097
854,1,122,"100284",3,1097
854,2,320,"100284",3,1097
854,3,655,"100284",3,1097
855,1,56,"100284",3,1097
855,2,119,"100284",3,1097
855,3,922,"100284",3,1097
856,1,178,"100284",3,1097
856,2,352,"100284",3,1097
856,3,567,"100284",3,1097
857,1,230,"100284",3,1097
857,2,333,"100284",3,1097
857,3,534,"100284",3,1097
858,1,49,"100284",3,1097
858,2,521,"100284",3,1097
858,3,527,"100284",3,1097
859,1,184,"100284",3,1097
859,2,349,"100284",3,1097
859,3,564,"100284",3,1097
860,1,215,"100284",3,1097
860,2,333,"100284",3,1097
860,3,549,"100284",3,1097
861,1,137,"100284",3,1097
861,2,252,"100284",3,1097
861,3,708,"100284",3,1097
862,1,32,"100284",3,1097
862,2,221,"100284",3,1097
862,3,844,"100284",3,1097
863,1,56,"100284",3,1097
863,2,429,"100284",3,1097
863,3,612,"100284",3,1097
864,1,259,"100284",3,1097
864,2,403,"100284",3,1097
864,3,435,"100284",3,1097
865,1,141,"100284",3,1097
865,2,241,"100284",3,1097
865,3,715,"100284",3,1097
866,1,13,"100284",3,1097
866,2,474,"100284",3,1097
866,3,610,"100284",3,1097
867,1,7,"100284",3,1097
867,2,340,"100284",3,1097
867,3,750,"100284",3,1097
868,1,140,"100284",3,1097
868,2,206,"100284",3,1097
868,3,751,"100284",3,1097
869,1,222,"100284",3,1097
869,2,281,"100284",3,1097
869,3,594,"100284",3,1097
870,1,79,"100284",3,1097
870,2,467,"100284",3,1097
870,3,551,"100284",3,1097
871,1,52,"100284",3,1097
871,2,126,"100284",3,1097
871,3,919,"100284",3,1097
872,1,262,"100284",3,1097
872,2,339,"100284",3,1097
872,3,496,"100284",3,1097
873,1,307,"100284",3,1097
873,2,390,"100284",3,1097
873,3,400,"100284",3,1097
874,1,101,"100284",3,1097
874,2,125,"100284",3,1097
874,3,871,"100284",3,1097
875,1,287,"100284",3,1097
875,2,301,"100284",3,1097
875,3,509,"100284",3,1097
876,1,103,"100284",3,1097
876,2,413,"100284",3,1097
876,3,581,"100284",3,1097
877,1,31,"100284",3,1097
877,2,35,"100284",3,1097
877,3,1031,"100284",3,1097
878,1,262,"100284",3,1097
878,2,332,"100284",3,1097
878,3,503,"100284",3,1097
879,1,145,"100284",3,1097
879,2,162,"100284",3,1097
879,3,790,"100284",3,1097
880,1,28,"100284",3,1097
880,2,500,"100284",3,1097
880,3,569,"100284",3,1097
881,1,326,"100284",3,1097
881,2,355,"100284",3,1097
881,3,416,"100284",3,1097
882,1,139,"100284",3,1097
882,2,154,"100284",3,1097
882,3,804,"100284",3,1097
883,1,107,"100284",3,1097
883,2,323,"100284",3,1097
883,3,667,"100284",3,1097
884,1,59,"100284",3,1097
884,2,479,"100284",3,1097
884,3,559,"100284",3,1097
885,1,149,"100284",3,1097
885,2,318,"100284",3,1097
885,3,630,"100284",3,1097
886,1,22,"100284",3,1097
886,2,459,"100284",3,1097
886,3,616,"100284",3,1097
887,1,256,"100284",3,1097
887,2,264,"100284",3,1097
887,3,577,"100284",3,1097
888,1,94,"100284",3,1097
888,2,115,"100284",3,1097
888,3,888,"100284",3,1097
889,1,195,"100284",3,1097
889,2,404,"100284",3,1097
889,3,498,"100284",3,1097
890,1,107,"100284",3,1097
890,2,358,"100284",3,1097
890,3,632,"100284",3,1097
891,1,34,"100284",3,1097
891,2,357,"100284",3,1097
891,3,706,"100284",3,1097
892,1,59,"100284",3,1097
892,2,171,"100284",3,1097
892,3,867,"100284",3,1097
893,1,218,"100284",3,1097
893,2,388,"100284",3,1097
893,3,491,"100284",3,1097
894,1,104,"100284",3,1097
894,2,461,"100284",3,1097
894,3,532,"100284",3,1097
895,1,230,"100284",3,1097
895,2,230,"100284",3,1097
895,3,637,"100284",3,1097
896,1,214,"100284",3,1097
896,2,220,"100284",3,1097
896,3,663,"100284",3,1097
897,1,305,"100284",3,1097
897,2,335,"100284",3,1097
897,3,457,"100284",3,1097
898,1,108,"100284",3,1097
898,2,209,"100284",3,1097
898,3,780,"100284",3,1097
899,1,138,"100284",3,1097
899,2,290,"100284",3,1097
899,3,669,"100284",3,1097
900,1,159,"100284",3,1097
900,2,374,"100284",3,1097
900,3,564,"100284",3,1097
901,1,107,"100284",3,1097
901,2,129,"100284",3,1097
901,3,861,"100284",3,1097
902,1,7,"100284",3,1097
902,2,330,"100284",3,1097
902,3,760,"100284",3,1097
903,1,295,"100284",3,1097
903,2,329,"100284",3,1097
903,3,473,"100284",3,1097
904,1,213,"100284",3,1097
904,2,272,"100284",3,1097
904,3,612,"100284",3,1097
905,1,267,"100284",3,1097
905,2,294,"100284",3,1097
905,3,536,"100284",3,1097
906,1,235,"100284",3,1097
906,2,296,"100284",3,1097
906,3,566,"100284",3,1097
907,1,136,"100284",3,1097
907,2,234,"100284",3,1097
907,3,727,"100284",3,1097
908,1,91,"100284",3,1097
908,2,393,"100284",3,1097
908,3,613,"100284",3,1097
909,1,37,"100284",3,1097
909,2,384,"100284",3,1097
909,3,676,"100284",3,1097
910,1,118,"100284",3,1097
910,2,325,"100284",3,1097
910,3,654,"100284",3,1097
911,1,33,"100284",3,1097
911,2,45,"100284",3,1097
911,3,1019,"100284",3,1097
912,1,30,"100284",3,1097
912,2,226,"100284",3,1097
912,3,841,"100284",3,1097
913,1,193,"100284",3,1097
913,2,445,"100284",3,1097
913,3,459,"100284",3,1097
914,1,34,"100284",3,1097
914,2,486,"100284",3,1097
914,3,577,"100284",3,1097
915,1,34,"100284",3,1097
915,2,185,"100284",3,1097
915,3,878,"100284",3,1097
916,1,57,"100284",3,1097
916,2,497,"100284",3,1097
916,3,543,"100284",3,1097
917,1,46,"100284",3,1097
917,2,253,"100284",3,1097
917,3,798,"100284",3,1097
918,1,284,"100284",3,1097
918,2,292,"100284",3,1097
918,3,521,"100284",3,1097
920,1,28,"100284",3,1097
920,2,112,"100284",3,1097
920,3,957,"100284",3,1097
921,1,90,"100284",3,1097
921,2,273,"100284",3,1097
921,3,734,"100284",3,1097
922,1,29,"100284",3,1097
922,2,146,"100284",3,1097
922,3,922,"100284",3,1097
923,1,244,"100284",3,1097
923,2,292,"100284",3,1097
923,3,561,"100284",3,1097
924,1,9,"100284",3,1097
924,2,180,"100284",3,1097
924,3,908,"100284",3,1097
925,1,300,"100284",3,1097
925,2,353,"100284",3,1097
925,3,444,"100284",3,1097
926,1,289,"100284",3,1097
926,2,389,"100284",3,1097
926,3,419,"100284",3,1097
927,1,161,"100284",3,1097
927,2,442,"100284",3,1097
927,3,494,"100284",3,1097
928,1,72,"100284",3,1097
928,2,491,"100284",3,1097
928,3,534,"100284",3,1097
929,1,109,"100284",3,1097
929,2,188,"100284",3,1097
929,3,800,"100284",3,1097
930,1,93,"100284",3,1097
930,2,142,"100284",3,1097
930,3,862,"100284",3,1097
931,1,108,"100284",3,1097
931,2,191,"100284",3,1097
931,3,798,"100284",3,1097
932,1,189,"100284",3,1097
932,2,369,"100284",3,1097
932,3,539,"100284",3,1097
933,1,234,"100284",3,1097
933,2,406,"100284",3,1097
933,3,457,"100284",3,1097
934,1,310,"100284",3,1097
934,2,318,"100284",3,1097
934,3,469,"100284",3,1097
935,1,110,"100284",3,1097
935,2,255,"100284",3,1097
935,3,732,"100284",3,1097
936,1,226,"100284",3,1097
936,2,276,"100284",3,1097
936,3,595,"100284",3,1097
937,1,121,"100284",3,1097
937,2,472,"100284",3,1097
937,3,504,"100284",3,1097
938,1,100,"100284",3,1097
938,2,421,"100284",3,1097
938,3,576,"100284",3,1097
939,1,170,"100284",3,1097
939,2,249,"100284",3,1097
939,3,678,"100284",3,1097
940,1,185,"100284",3,1097
940,2,260,"100284",3,1097
940,3,652,"100284",3,1097
941,1,210,"100284",3,1097
941,2,300,"100284",3,1097
941,3,587,"100284",3,1097
942,1,100,"100284",3,1097
942,2,443,"100284",3,1097
942,3,554,"100284",3,1097
943,1,250,"100284",3,1097
943,2,323,"100284",3,1097
943,3,524,"100284",3,1097
944,1,2,"100284",3,1097
944,2,435,"100284",3,1097
944,3,660,"100284",3,1097
945,1,74,"100284",3,1097
945,2,297,"100284",3,1097
945,3,726,"100284",3,1097
946,1,41,"100284",3,1097
946,2,459,"100284",3,1097
946,3,597,"100284",3,1097
947,1,212,"100284",3,1097
947,2,335,"100284",3,1097
947,3,550,"100284",3,1097
948,1,59,"100284",3,1097
948,2,60,"100284",3,1097
948,3,978,"100284",3,1097
949,1,75,"100284",3,1097
949,2,510,"100284",3,1097
949,3,512,"100284",3,1097
950,1,56,"100284",3,1097
950,2,108,"100284",3,1097
950,3,933,"100284",3,1097
951,1,206,"100284",3,1097
951,2,308,"100284",3,1097
951,3,583,"100284",3,1097
952,1,266,"100284",3,1097
952,2,320,"100284",3,1097
952,3,511,"100284",3,1097
953,1,22,"100284",3,1097
953,2,25,"100284",3,1097
953,3,1050,"100284",3,1097
954,1,110,"100284",3,1097
954,2,215,"100284",3,1097
954,3,772,"100284",3,1097
955,1,126,"100284",3,1097
955,2,300,"100284",3,1097
955,3,671,"100284",3,1097
956,1,25,"100284",3,1097
956,2,500,"100284",3,1097
956,3,572,"100284",3,1097
957,1,262,"100284",3,1097
957,2,296,"100284",3,1097
957,3,539,"100284",3,1097
958,1,128,"100284",3,1097
958,2,479,"100284",3,1097
958,3,490,"100284",3,1097
959,1,5,"100284",3,1097
959,2,134,"100284",3,1097
959,3,958,"100284",3,1097
960,1,326,"100284",3,1097
960,2,361,"100284",3,1097
960,3,410,"100284",3,1097
961,1,83,"100284",3,1097
961,2,373,"100284",3,1097
961,3,641,"100284",3,1097
962,1,51,"100284",3,1097
962,2,346,"100284",3,1097
962,3,700,"100284",3,1097
963,1,18,"100284",3,1097
963,2,233,"100284",3,1097
963,3,846,"100284",3,1097
964,1,118,"100284",3,1097
964,2,369,"100284",3,1097
964,3,610,"100284",3,1097
965,1,92,"100284",3,1097
965,2,213,"100284",3,1097
965,3,792,"100284",3,1097
966,1,269,"100284",3,1097
966,2,389,"100284",3,1097
966,3,439,"100284",3,1097
967,1,244,"100284",3,1097
967,2,407,"100284",3,1097
967,3,446,"100284",3,1097
968,1,68,"100284",3,1097
968,2,219,"100284",3,1097
968,3,810,"100284",3,1097
969,1,156,"100284",3,1097
969,2,337,"100284",3,1097
969,3,604,"100284",3,1097
970,1,133,"100284",3,1097
970,2,246,"100284",3,1097
970,3,718,"100284",3,1097
971,1,176,"100284",3,1097
971,2,428,"100284",3,1097
971,3,493,"100284",3,1097
972,1,82,"100284",3,1097
972,2,444,"100284",3,1097
972,3,571,"100284",3,1097
973,1,232,"100284",3,1097
973,2,365,"100284",3,1097
973,3,500,"100284",3,1097
974,1,240,"100284",3,1097
974,2,284,"100284",3,1097
974,3,573,"100284",3,1097
975,1,196,"100284",3,1097
975,2,365,"100284",3,1097
975,3,536,"100284",3,1097
976,1,125,"100284",3,1097
976,2,399,"100284",3,1097
976,3,573,"100284",3,1097
977,1,96,"100284",3,1097
977,2,498,"100284",3,1097
977,3,503,"100284",3,1097
978,1,163,"100284",3,1097
978,2,330,"100284",3,1097
978,3,604,"100284",3,1097
979,1,96,"100284",3,1097
979,2,303,"100284",3,1097
979,3,698,"100284",3,1097
980,1,291,"100284",3,1097
980,2,382,"100284",3,1097
980,3,424,"100284",3,1097
981,1,327,"100284",3,1097
981,2,372,"100284",3,1097
981,3,398,"100284",3,1097
982,1,151,"100284",3,1097
982,2,258,"100284",3,1097
982,3,688,"100284",3,1097
983,1,101,"100284",3,1097
983,2,104,"100284",3,1097
983,3,892,"100284",3,1097
984,1,95,"100284",3,1097
984,2,497,"100284",3,1097
984,3,505,"100284",3,1097
985,1,13,"100284",3,1097
985,2,17,"100284",3,1097
985,3,1067,"100284",3,1097
986,1,16,"100284",3,1097
986,2,397,"100284",3,1097
986,3,684,"100284",3,1097
987,1,183,"100284",3,1097
987,2,247,"100284",3,1097
987,3,667,"100284",3,1097
988,1,66,"100284",3,1097
988,2,463,"100284",3,1097
988,3,568,"100284",3,1097
989,1,109,"100284",3,1097
989,2,434,"100284",3,1097
989,3,554,"100284",3,1097
990,1,91,"100284",3,1097
990,2,185,"100284",3,1097
990,3,821,"100284",3,1097
991,1,88,"100284",3,1097
991,2,442,"100284",3,1097
991,3,567,"100284",3,1097
992,1,243,"100284",3,1097
992,2,368,"100284",3,1097
992,3,486,"100284",3,1097
993,1,172,"100284",3,1097
993,2,355,"100284",3,1097
993,3,570,"100284",3,1097
994,1,68,"100284",3,1097
994,2,74,"100284",3,1097
994,3,955,"100284",3,1097
995,1,345,"100284",3,1097
995,2,366,"100284",3,1097
995,3,386,"100284",3,1097
996,1,153,"100284",3,1097
996,2,409,"100284",3,1097
996,3,535,"100284",3,1097
997,1,249,"100284",3,1097
997,2,358,"100284",3,1097
997,3,490,"100284",3,1097
998,1,81,"100284",3,1097
998,2,302,"100284",3,1097
998,3,714,"100284",3,1097
999,1,26,"100284",3,1097
999,2,43,"100284",3,1097
999,3,1028,"100284",3,1097
1000,1,172,"100284",3,1097
1000,2,367,"100284",3,1097
1000,3,558,"100284",3,1097
1001,1,13,"100284",3,1097
1001,2,444,"100284",3,1097
1001,3,640,"100284",3,1097
1002,1,57,"100284",3,1097
1002,2,284,"100284",3,1097
1002,3,756,"100284",3,1097
1003,1,107,"100284",3,1097
1003,2,204,"100284",3,1097
1003,3,786,"100284",3,1097
1004,1,145,"100284",3,1097
1004,2,473,"100284",3,1097
1004,3,479,"100284",3,1097
1005,1,97,"100284",3,1097
1005,2,322,"100284",3,1097
1005,3,678,"100284",3,1097
1006,1,55,"100284",3,1097
1006,2,371,"100284",3,1097
1006,3,671,"100284",3,1097
1007,1,193,"100284",3,1097
1007,2,316,"100284",3,1097
1007,3,588,"100284",3,1097
1008,1,104,"100284",3,1097
1008,2,444,"100284",3,1097
1008,3,549,"100284",3,1097
1009,1,64,"100284",3,1097
1009,2,280,"100284",3,1097
1009,3,753,"100284",3,1097
1010,1,53,"100284",3,1097
1010,2,209,"100284",3,1097
1010,3,835,"100284",3,1097
1011,1,14,"100284",3,1097
1011,2,444,"100284",3,1097
1011,3,639,"100284",3,1097
1012,1,125,"100284",3,1097
1012,2,382,"100284",3,1097
1012,3,590,"100284",3,1097
1013,1,145,"100284",3,1097
1013,2,160,"100284",3,1097
1013,3,792,"100284",3,1097
1014,1,58,"100284",3,1097
1014,2,124,"100284",3,1097
1014,3,915,"100284",3,1097
1015,1,274,"100284",3,1097
1015,2,307,"100284",3,1097
1015,3,516,"100284",3,1097
1016,1,71,"100284",3,1097
1016,2,457,"100284",3,1097
1016,3,569,"100284",3,1097
1017,1,47,"100284",3,1097
1017,2,235,"100284",3,1097
1017,3,815,"100284",3,1097
1018,1,52,"100284",3,1097
1018,2,301,"100284",3,1097
1018,3,744,"100284",3,1097
1019,1,87,"100284",3,1097
1019,2,311,"100284",3,1097
1019,3,699,"100284",3,1097
1020,1,65,"100284",3,1097
1020,2,242,"100284",3,1097
1020,3,790,"100284",3,1097
1021,1,48,"100284",3,1097
1021,2,144,"100284",3,1097
1021,3,905,"100284",3,1097
1022,1,141,"100284",3,1097
1022,2,189,"100284",3,1097
1022,3,767,"100284",3,1097
1023,1,7,"100284",3,1097
1023,2,274,"100284",3,1097
1023,3,816,"100284",3,1097
1024,1,223,"100284",3,1097
1024,2,224,"100284",3,1097
1024,3,650,"100284",3,1097
1025,1,144,"100284",3,1097
1025,2,303,"100284",3,1097
1025,3,650,"100284",3,1097
1026,1,32,"100284",3,1097
1026,2,376,"100284",3,1097
1026,3,689,"100284",3,1097
1027,1,134,"100284",3,1097
1027,2,441,"100284",3,1097
1027,3,522,"100284",3,1097
1028,1,175,"100284",3,1097
1028,2,460,"100284",3,1097
1028,3,462,"100284",3,1097
1029,1,112,"100284",3,1097
1029,2,312,"100284",3,1097
1029,3,673,"100284",3,1097
1030,1,67,"100284",3,1097
1030,2,405,"100284",3,1097
1030,3,625,"100284",3,1097
1031,1,302,"100284",3,1097
1031,2,380,"100284",3,1097
1031,3,415,"100284",3,1097
1032,1,198,"100284",3,1097
1032,2,438,"100284",3,1097
1032,3,461,"100284",3,1097
1033,1,102,"100284",3,1097
1033,2,419,"100284",3,1097
1033,3,576,"100284",3,1097
1034,1,145,"100284",3,1097
1034,2,439,"100284",3,1097
1034,3,513,"100284",3,1097
1035,1,175,"100284",3,1097
1035,2,393,"100284",3,1097
1035,3,529,"100284",3,1097
1036,1,125,"100284",3,1097
1036,2,271,"100284",3,1097
1036,3,701,"100284",3,1097
1037,1,83,"100284",3,1097
1037,2,459,"100284",3,1097
1037,3,555,"100284",3,1097
1038,1,123,"100284",3,1097
1038,2,349,"100284",3,1097
1038,3,625,"100284",3,1097
1039,1,259,"100284",3,1097
1039,2,348,"100284",3,1097
1039,3,490,"100284",3,1097
1040,1,64,"100284",3,1097
1040,2,239,"100284",3,1097
1040,3,794,"100284",3,1097
1041,1,220,"100284",3,1097
1041,2,395,"100284",3,1097
1041,3,482,"100284",3,1097
1042,1,61,"100284",3,1097
1042,2,399,"100284",3,1097
1042,3,637,"100284",3,1097
1043,1,68,"100284",3,1097
1043,2,323,"100284",3,1097
1043,3,706,"100284",3,1097
1044,1,201,"100284",3,1097
1044,2,440,"100284",3,1097
1044,3,456,"100284",3,1097
1045,1,35,"100284",3,1097
1045,2,388,"100284",3,1097
1045,3,674,"100284",3,1097
1046,1,173,"100284",3,1097
1046,2,348,"100284",3,1097
1046,3,576,"100284",3,1097
1047,1,13,"100284",3,1097
1047,2,146,"100284",3,1097
1047,3,938,"100284",3,1097
1048,1,153,"100284",3,1097
1048,2,364,"100284",3,1097
1048,3,580,"100284",3,1097
1049,1,121,"100284",3,1097
1049,2,457,"100284",3,1097
1049,3,519,"100284",3,1097
1050,1,95,"100284",3,1097
1050,2,360,"100284",3,1097
1050,3,642,"100284",3,1097
1051,1,48,"100284",3,1097
1051,2,129,"100284",3,1097
1051,3,920,"100284",3,1097
1052,1,63,"100284",3,1097
1052,2,95,"100284",3,1097
1052,3,939,"100284",3,1097
1053,1,78,"100284",3,1097
1053,2,507,"100284",3,1097
1053,3,512,"100284",3,1097
1054,1,53,"100284",3,1097
1054,2,286,"100284",3,1097
1054,3,758,"100284",3,1097
1055,1,91,"100284",3,1097
1055,2,361,"100284",3,1097
1055,3,645,"100284",3,1097
1056,1,128,"100284",3,1097
1056,2,225,"100284",3,1097
1056,3,744,"100284",3,1097
1057,1,63,"100284",3,1097
1057,2,402,"100284",3,1097
1057,3,632,"100284",3,1097
1058,1,27,"100284",3,1097
1058,2,423,"100284",3,1097
1058,3,647,"100284",3,1097
1059,1,78,"100284",3,1097
1059,2,492,"100284",3,1097
1059,3,527,"100284",3,1097
1060,1,34,"100284",3,1097
1060,2,238,"100284",3,1097
1060,3,825,"100284",3,1097
1061,1,122,"100284",3,1097
1061,2,300,"100284",3,1097
1061,3,675,"100284",3,1097
1062,1,99,"100284",3,1097
1062,2,124,"100284",3,1097
1062,3,874,"100284",3,1097
1063,1,130,"100284",3,1097
1063,2,473,"100284",3,1097
1063,3,494,"100284",3,1097
1064,1,101,"100284",3,1097
1064,2,211,"100284",3,1097
1064,3,785,"100284",3,1097
1065,1,188,"100284",3,1097
1065,2,303,"100284",3,1097
1065,3,606,"100284",3,1097
1066,1,145,"100284",3,1097
1066,2,310,"100284",3,1097
1066,3,642,"100284",3,1097
1067,1,176,"100284",3,1097
1067,2,369,"100284",3,1097
1067,3,552,"100284",3,1097
1068,1,184,"100284",3,1097
1068,2,256,"100284",3,1097
1068,3,657,"100284",3,1097
1069,1,135,"100284",3,1097
1069,2,160,"100284",3,1097
1069,3,802,"100284",3,1097
1070,1,66,"100284",3,1097
1070,2,269,"100284",3,1097
1070,3,762,"100284",3,1097
1071,1,29,"100284",3,1097
1071,2,498,"100284",3,1097
1071,3,570,"100284",3,1097
1072,1,90,"100284",3,1097
1072,2,200,"100284",3,1097
1072,3,807,"100284",3,1097
1073,1,157,"100284",3,1097
1073,2,377,"100284",3,1097
1073,3,563,"100284",3,1097
1074,1,9,"100284",3,1097
1074,2,165,"100284",3,1097
1074,3,923,"100284",3,1097
1075,1,146,"100284",3,1097
1075,2,266,"100284",3,1097
1075,3,685,"100284",3,1097
1076,1,194,"100284",3,1097
1076,2,220,"100284",3,1097
1076,3,683,"100284",3,1097
1077,1,222,"100284",3,1097
1077,2,403,"100284",3,1097
1077,3,472,"100284",3,1097
1078,1,63,"100284",3,1097
1078,2,322,"100284",3,1097
1078,3,712,"100284",3,1097
1079,1,161,"100284",3,1097
1079,2,312,"100284",3,1097
1079,3,624,"100284",3,1097
1080,1,77,"100284",3,1097
1080,2,335,"100284",3,1097
1080,3,685,"100284",3,1097
1081,1,275,"100284",3,1097
1081,2,349,"100284",3,1097
1081,3,473,"100284",3,1097
1082,1,108,"100284",3,1097
1082,2,185,"100284",3,1097
1082,3,804,"100284",3,1097
1083,1,182,"100284",3,1097
1083,2,378,"100284",3,1097
1083,3,537,"100284",3,1097
1084,1,30,"100284",3,1097
1084,2,183,"100284",3,1097
1084,3,884,"100284",3,1097
1085,1,138,"100284",3,1097
1085,2,214,"100284",3,1097
1085,3,745,"100284",3,1097
1086,1,113,"100284",3,1097
1086,2,341,"100284",3,1097
1086,3,643,"100284",3,1097
1087,1,17,"100284",3,1097
1087,2,214,"100284",3,1097
1087,3,866,"100284",3,1097
1088,1,225,"100284",3,1097
1088,2,261,"100284",3,1097
1088,3,611,"100284",3,1097
1089,1,22,"100284",3,1097
1089,2,153,"100284",3,1097
1089,3,922,"100284",3,1097
1090,1,73,"100284",3,1097
1090,2,414,"100284",3,1097
1090,3,610,"100284",3,1097
1091,1,232,"100284",3,1097
1091,2,431,"100284",3,1097
1091,3,434,"100284",3,1097
1092,1,75,"100284",3,1097
1092,2,441,"100284",3,1097
1092,3,581,"100284",3,1097
1093,1,4,"100284",3,1097
1093,2,207,"100284",3,1097
1093,3,886,"100284",3,1097
1094,1,63,"100284",3,1097
1094,2,358,"100284",3,1097
1094,3,676,"100284",3,1097
1095,1,124,"100284",3,1097
1095,2,360,"100284",3,1097
1095,3,613,"100284",3,1097
1096,1,124,"100284",3,1097
1096,2,382,"100284",3,1097
1096,3,591,"100284",3,1097
1097,1,71,"100284",3,1097
1097,2,290,"100284",3,1097
1097,3,736,"100284",3,1097
1098,1,37,"100284",3,1097
1098,2,108,"100284",3,1097
1098,3,952,"100284",3,1097
1099,1,77,"100284",3,1097
1099,2,355,"100284",3,1097
1099,3,665,"100284",3,1097
1100,1,182,"100284",3,1097
1100,2,222,"100284",3,1097
1100,3,693,"100284",3,1097
1101,1,37,"100284",3,1097
1101,2,237,"100284",3,1097
1101,3,823,"100284",3,1097
1102,1,232,"100284",3,1097
1102,2,253,"100284",3,1097
1102,3,612,"100284",3,1097
1103,1,187,"100284",3,1097
1103,2,228,"100284",3,1097
1103,3,682,"100284",3,1097
1104,1,326,"100284",3,1097
1104,2,340,"100284",3,1097
1104,3,431,"100284",3,1097
1105,1,218,"100284",3,1097
1105,2,437,"100284",3,1097
1105,3,442,"100284",3,1097
1106,1,4,"100284",3,1097
1106,2,415,"100284",3,1097
1106,3,678,"100284",3,1097
1107,1,34,"100284",3,1097
1107,2,43,"100284",3,1097
1107,3,1020,"100284",3,1097
1108,1,2,"100284",3,1097
1108,2,55,"100284",3,1097
1108,3,1040,"100284",3,1097
1109,1,107,"100284",3,1097
1109,2,373,"100284",3,1097
1109,3,617,"100284",3,1097
1110,1,179,"100284",3,1097
1110,2,389,"100284",3,1097
1110,3,529,"100284",3,1097
1111,1,130,"100284",3,1097
1111,2,288,"100284",3,1097
1111,3,679,"100284",3,1097
1112,1,53,"100284",3,1097
1112,2,174,"100284",3,1097
1112,3,870,"100284",3,1097
1113,1,214,"100284",3,1097
1113,2,247,"100284",3,1097
1113,3,636,"100284",3,1097
1114,1,283,"100284",3,1097
1114,2,375,"100284",3,1097
1114,3,439,"100284",3,1097
1115,1,82,"100284",3,1097
1115,2,133,"100284",3,1097
1115,3,882,"100284",3,1097
1116,1,164,"100284",3,1097
1116,2,220,"100284",3,1097
1116,3,713,"100284",3,1097
1117,1,68,"100284",3,1097
1117,2,114,"100284",3,1097
1117,3,915,"100284",3,1097
1118,1,179,"100284",3,1097
1118,2,404,"100284",3,1097
1118,3,514,"100284",3,1097
1119,1,71,"100284",3,1097
1119,2,323,"100284",3,1097
1119,3,703,"100284",3,1097
1120,1,34,"100284",3,1097
1120,2,84,"100284",3,1097
1120,3,979,"100284",3,1097
1121,1,76,"100284",3,1097
1121,2,183,"100284",3,1097
